id;question
9;**Témoignages sur les alliés :** Concernant les deux autres êtres, les témoins ont-ils décri la manière dont ils ont utilisé leurs armes lors du combat contre le être de flammes ? Quelles sont les caractéristiques principales de la double hache et de l'épée utilisés par le Prince Démon Baal et l'Archange Dominique, respectivement ?
9;**Désinformation :** Après l'annulation de l'histoire de l'Antéchrist, les services de désinformation ont-ils tenté de décrire ou d'expliquer la cause des dommages et destructions au Vatican et à Rome ? Quelles étaient les excuses officielles données pour l'explosion de gaz ?
9;**Réseaux sociaux :** Y a-t-il eu une trace significative du événement sur les réseaux sociaux, avant que la désinformation ne prenne le relais ? Si oui, quelles types de posts ou de vidéos ont été partagés ?
9;**Réactions internationales :** Comment les gouvernements et les organisations religieuses du monde entier ont-ils réagi aux premières nouvelles concernant l'apparition de l'être de flammes et le débat qui a suivi la désinformation ?
9;**Investigation préliminaire :** A-t-on mené une enquête officielle sur l'incident du Vatican avant que les services de désinformation ne modifient la version des événements ? Quelles conclusions ont été tirées par les enquêteurs sur place ?
9;**Historique des personnages :** En dehors de cet incident, y a-t-il des récits ou des mythes préexistants concernant l'Archange Dominique et le Prince Démon Baal qui pourraient expliquer leur présence à Rome et leur comportement lors du combat ?
9;**Systèmes de sécurité :** Quelles mesures de sécurité existaient-elles au Vatican avant l'incident, et comment ont-elles été affectées par l'explosion de gaz ? Y a-t-il eu des changements significatifs dans la sécurité après cet événement ?
9;**Témoignages des résidents :** Les résidents locaux alentour du Vatican ont-ils rapporté des anomalies ou des phénomènes inexpliqués avant et après l'incident, à part le jour J ?
9;**Archives de sécurité :** Auraient les archives de sécurité du Vatican été examinées pour trouver des indices avant l'incident ? Si oui, quels types d'informations ont été retrouvés ?
10;Qu'est-ce qui est unique dans le parchemin volé ?
10;Qui a été responsable du stockage et de la sécurité du parchemin avant son vol ?
10;Y a-t-il eu d'autres incidents de vol ou de fraude impliquant des documents importants à l'Enfer récemment ?
10;Quelle était la nature exacte de la clé obtenue par Valefor ? A-t-elle un nom ou une signification particulière ?
10;Qui est le double de Valefor qui aurait créé une copie de la clé ?
10;Quel a été le mode opératoire du voleur pour accéder au parchemin et s'en échapper sans être détecté ?
10;Y a-t-il eu des témoins ou des caméras de surveillance près de l'endroit où le vol a eu lieu ? Qu'ont-ils vu ou enregistré ?
10;Le voleur a-t-il laissé des indices sur sa personnalité ou ses motivations lors du vol ?
10;Comment Valefor a-t-il réagi lorsqu'il s'est rendu compte que la clé lui avait été volée ? A-t-il tenté de récupérer le parchemin ou la clé ?
10;Y a-t-il eu des tentatives supplémentaires d'obtenir des informations ou de manipuler Valefor depuis le vol ?
10;Le voleur a-t-il une connexion connue avec les archanges ou les princes démons ?
10;Y a-t-il eu des tensions ou des conflits récents entre les différents princes démons ou archanges ?
10;Le voleur a-t-il un motif connu ou une préférence pour un certain type de crime ?
10;Le parchemin volé contenait-il des informations confidentielles ou des secrets que seuls certains individus étaient autorisés à connaître ?
10;Y a-t-il eu des tentatives de corruption ou de chantage impliquant le voleur et Valefor ?
10;Le voleur a-t-il des associations connues avec d'autres crimes ou activités illégales à l'Enfer ou dans le royaume des mortels ?
10;Y a-t-il des indices sur la destination finale du parchemin ou de la clé après leur vol ?
10;Le voleur a-t-il laissé une sorte de signature ou de marque lors du vol ?
10;Y a-t-il eu des tentatives de dissimulation des preuves ou d'obstruction à l'enquête ?
10;Y a-t-il un indice ou un symbole mystérieux associé au parchemin ou à la clé qui pourrait être décodé pour révéler plus d'informations ?
10;Quel type de problème administratif a été signalé dans l'Enfer ?
10;Quand s'est produit ce scandale administratif ?
10;Qui est responsable du vol du papier vierge signé par Lucifer ?
10;Comment se faisait-il passer cet individu non identifié ?
10;Où avait cet individu recours pour obtenir la clé de Valefor ?
10;Quel était le but de cette implication ?
10;Avez-vous d'autres indices sur l'identité de l'individu impliqué dans ce scandale administratif ?
10;Pourquoi aurait-il été important pour Valefor de conserver une copie de la clé ?
10;Existe-t-il des indices suggérant que Valefor était au courant de l'escroquerie ?
10;Y a-t-il d'autres preuves ou témoignages concernant cette affaire administrative ?
10;Est-ce que les autres princes-démons ont été informés du scandale administratif et de la répercussion potentielle sur l'Enfer ?
10;Avez-vous déterminé si d'autres documents ou objets importants ont disparu autour de l'Enfer ?
10;Pourriez-vous nous donner plus de détails sur la nature de cette clé mystérieuse ?
10;Y a-t-il des indices suggérant que le papier vierge signé par Lucifer aurait été volé depuis l'Enfer ou d'un autre lieu ?
10;Quel est le statut actuel de l'enquête sur ce scandale administratif ?
10;Les services administratifs de l'Enfer sont-ils touchés par d'autres problèmes d'ordre administratif en dehors de cette affaire ?
10;Y a-t-il des soupçons quant à un complot derrière ce vol et l'escroquerie qui a suivi ?
10;Pensez-vous que la clé obtenue grâce au parchemin signé de Lucifer peut être liée à la mort de Dieu ?
10;Existe-t-il un rapport entre les problèmes administratifs en Enfer et le décès de Dieu ?
10;Est-ce que cette affaire a eu des répercussions sur les relations entre les archanges et les princes-démons ?
10;Savez-vous si des incidents similaires ont eu lieu dans d'autres départements de l'Enfer ?
10;A-t-il été possible de déterminer la date exacte où le papier vierge a été volé ?
10;Y a-t-il eu des témoins lors du vol du papier vierge ?
10;Existe-t-il une liste des personnes ayant accès au papier vierge signé par Lucifer ?
10;Des caméras de surveillance ont-elles été installées dans les locaux administratifs de l'Enfer ?
10;Avez-vous des informations sur l'individu non identifié qui se serait fait passer pour un envoyé de Lucifer auprès de Valefor ?
10;Existe-t-il une description physique de cet individu ?
10;Des indices ont-ils été relevés sur le lieu du vol ou lors de la remise de la clé à Valefor ?
10;Avez-vous connaissance d'autres documents ayant disparu en même temps que le papier vierge signé par Lucifer ?
10;Est-il possible de savoir si le vol a été commis à l'intérieur ou à l'extérieur des locaux administratifs de l'Enfer ?
10;Des mesures ont-elles été prises pour renforcer la sécurité après cet incident ?
10;Des vérifications ont-elles été faites auprès des autres princes-démons pour savoir s'ils ont également été approchés par cet individu non identifié ?
10;Avez-vous des informations sur l'identité de celui qui a remis le papier vierge signé à Lucifer en premier lieu ?
10;Existe-t-il un registre où sont consignées les personnes ayant accès aux documents officiels signés par Lucifer ?
10;Des vérifications ont-elles été faites auprès des employés administratifs de l'Enfer pour savoir si l'un d'entre eux pourrait être impliqué dans ce vol ?
10;Avez-vous des informations sur la provenance du papier vierge signé par Lucifer ? A-t-il été acheté, fabriqué ou donné ?
10;Des recherches ont-elles été menées auprès des artisans de l'Enfer pour savoir s'ils ont vendu un papier vierge similaire récemment ?
10;Des mesures ont-elles été prises pour vérifier si d'autres documents officiels signés par Lucifer ont également disparu ?
10;Avez-vous des informations sur la nature exacte du scandale qui a secoué les services administratifs de l'Enfer suite à ce vol ?
10;Qui était la cible principale des services administratifs avant le scandale ?
10;Quelle était la fonction de la clé volée ?
10;Comment le prince Démon Valefor a-t-il obtenu la clé ?
10;Qui s'est servi du parchemin volé auprès du prince Démon Valefor ?
10;Quelle était la nature de la clé volée ?
10;Comment Lucifer a-t-il appris de la vols de la clé ?
10;Qui était le suspect principal après la vols de la clé ?
10;Comment le suspect principal a-t-il obtenu la clé ?
10;Quelle était la fonction de la clé double ?
10;Qui a-t-il reçu la clé double ?
10;Comment le prince Démon Valefor a-t-il obtenu la clé double ?
10;Qui était le destinataire de la clé double ?
10;Quelle était la raison pour laquelle le prince Démon Valefor a-t-il fait un double de la clé ?
10;Comment Lucifer a-t-il appris de la clé double ?
10;Qui s'est caché de la clé double ?
10;Comment le suspect principal a-t-il appris de la clé double ?
10;Quelle était la destination de la clé double ?
10;Qui a-t-il reçu la clé double ?
10;Quelle était la fonction de la clé double ?
10;Comment le scandale des services administratifs est-il lié à Dieu sa mort ?
10;Qui a volé le parchemin de Lucifer et pourquoi ?
10;Quel était le contenu du parchemin et comment l'a utilisé l'individu non identifié ?
10;Quelle était la signification de la clé que Valefor a obtenue ou donnée à l'individu non identifié ?
10;Quel était le but de l'individu non identifié en se faisant passer pour un envoyé de Lucifer auprès de Valefor ?
10;Quels étaient les services administratifs de l'Enfer et quelles étaient leurs fonctions ?
10;Quelle était la réaction de Lucifer face à cette affaire ?
10;Quel était le statut du Prince Démon Valefor avant et après cette affaire ?
10;Qui étaient les autres princes démons impliqués dans cette affaire ?
10;Quels étaient les motifs de l'individu non identifié pour voler une clé à Valefor ?
10;Quelles étaient les conséquences de cette affaire pour le règlement de l'Enfer et la hiérarchie des princes démons ?
10;Quelle était la relation entre l'individu non identifié et le Prince Démon qui lui a donné une clé ?
10;Quel était le rôle du parchemin dans l'affaire de Dieu ?
10;Quelle était la position de l'Enfer face à la mort de Dieu ?
10;Y a-t-il eu récemment des changements importants dans la structure administrative de l'Enfer ?
10;Une nouvelle loi ou règlement a-t-il été instauré ces derniers temps en Enfer ?
10;Existe-t-il un sentiment d'inquiétude ou de méfiance au sein du personnel administratif infernal ?
10;Des rumeurs circulent-elles parmi les démons concernant des malversations financières ou des abus de pouvoir ?
10;Un événement particulier a-t-il perturbé le fonctionnement normal des bureaux infernaux ces dernières semaines ?
10;Valefor semble-t-il particulièrement anxieux ou préoccupé depuis quelque temps ?
10;Y a-t-il eu des changements de comportement notables chez Valefor récemment ?
10;A-t-il noué de nouvelles alliances ou rompu avec certains partenaires ces derniers temps ?
10;Est-ce que Valefor semble plus isolé qu'à l'habitude ?
10;Valefor a-t-il été impliqué dans des projets spéciaux ou sensibles récemment ?
10;La signature de Lucifer est-elle fréquemment utilisée pour valider des documents officiels ?
10;Y a-t-il une procédure spécifique pour l'utilisation et le contrôle de ses signatures ?
10;Lucifer accorde-t-il beaucoup d'importance à la sécurité de son identité et de sa signature ?
10;Sait-on si des mesures de sécurité ont été prises suite à un vol potentiel ?
10;Est-il facile pour un démon d'imiter la signature de Lucifer ?
10;Les clés sont-elles utilisées fréquemment dans le monde infernal ?
10;Existe-t-il des types spécifiques de clés et des usages précis qu'elles peuvent avoir ?
10;Un objet si important comme une clé pourrait-il être facilement reproduit ?
10;Serait-il possible d'obtenir des informations sur la nature de la clé volée auprès d'autres démons ?
10;Des clés pourraient-elles jouer un rôle dans la résolution du mystère de la mort de Dieu ?
10;Y a-t-il eu des événements importants ou inhabituels récemment qui pourraient être liés à la mort de Dieu ?
10;Existe-t-il des tensions ou des conflits entre les archanges et les princes démons ?
10;Les procédures administratives sont-elles généralement strictes en Enfer ?
10;Est-ce que Lucifer utilise souvent des parchemins signés pour communiquer avec ses sujets ?
10;Y a-t-il eu récemment des rapports de vols ou de faussetés en Enfer ?
10;Qui pourrait avoir un intérêt à se faire passer pour un envoyé de Lucifer ?
10;Quel était l'objectif de celui qui s'est servi du parchemin volé ?
10;Le parchemin a-t-il été retrouvé ? Si oui, où et dans quel état ?
10;Existe-t-il des témoins ayant vu le voleur ou la personne utilisant le parchemin ?
10;Quelles étaient les fonctions de celui qui a fourni la clé à Valefor ?
10;Valefor est-il connu pour être crédule ou facilement manipulé ?
10;A-t-il déjà été victime d'une arnaque auparavant ?
10;Quelle était la nature de la demande faite par le faux envoyé de Lucifer ?
10;Y a-t-il eu des échanges entre Valefor et Lucifer concernant cet incident ?
10;Quel est l'usage typique d'une clé en Enfer ?
10;La clé était-elle unique ou pouvait-on en faire des copies ?
10;Existe-t-il un système de sécurité pour les clés importantes en Enfer ?
10;Que se passe-t-il si une clé est perdue ou volée ?
10;La rumeur selon laquelle Valefor aurait fait un double de la clé est-elle crédible ?
10;Qui a répandu cette rumeur et quelles sont ses motivations ?
10;Puis-tu confirmer si la signature de Lucifer sur le parchemin était mécaniquement authentifiée ?
10;Quelle était la nature de l'affaire administrative qui a été mal gérée en Enfer ?
10;A-t-on découvert d'autres irrégularités ou ce cas spécifique était isolé ?
10;Comment Valefor gère généralement les demandes d'envoyés de Lucifer ? Y a-t-il une procédure standard?
10;Quelle était la fonction de l'individu non identifié dans l'administration des services en Enfer avant son évasion ?
10;Y a-t-il des témoignages ou des surveillance vidéo qui pourraient aider à identifier le voleur ?
10;Comment la clé volée a-t-elle été utilisée par l'intrus après avoir obtenu de Valefor ?
10;Existe-t-il un registre ou un système de suivi des clés distribuées par Valefor ?
10;Quels étaient les motifs présumés de l'individu non identifié envers Valefor ?
10;Aucune surveillance interne n'a détecté l'intrusion de l'individu non identifié ?
10;La clé est-elle un artefact physique, une relique, ou un objet de pouvoir spécifique ?
10;Comment les clés sont-elles généralement fabriquées et distribuées chez les princes-démons ?
10;Y a-t-il des indices sur l'identité du double de la clé mentionné dans la rumeur ?
10;Quel type d'accès ou de contrôle était associé à la clé originale ?
10;L'individu non identifié avait-il accès aux plans ou aux secrets de l'Enfer avant son évasion ?
10;Comment les autres archanges et princes-démons ont-ils réagi à l'évasion de ce document ?
10;Y a-t-il des alliances ou des rivalités connues entre Lucifer, Dieu, et Valefor qui pourraient influencer cette enquête ?
10;Quelle est la procédure en cas de perte ou de vol d'un tel document dans l'Enfer ?
10;A-t-elles été mises en place des mesures de sécurité supplémentaires depuis l'incident ?
10;Comment les autres principes du ciel et de l'Enfer ont-ils été informés de cette affaire ?
11;Quelles sont les motivations de Rakkâl à répandre ces ragot ? Cherche-t-il à se faire pardonner une faute, ou cherche-t-il simplement à attirer l'attention ?
11;Comment Rakkâl a-t-il pu s'approcher des appartements du Prince Démon Crocell et voir la lance sans être détecté ? Il doit y avoir un secret que nous ignorons
11;Que savait exactement Rakkâl sur les conversations scientifiques et techniques entre Jésus déguisé et Malphas ? Les sujets discutés pourraient être importants pour notre enquête
11;Qui est le troisième personne que Rakkâl a vu avec Jésus et Malphas ? Pourquoi Rakkâl ne connaît pas cette personne ? Y a-t-il un lien avec l'un des archanges ou princes démons ?
11;Quelles preuves pouvons-nous trouver sur la vente de la clé par Valefor à Malphas ? La nature exacte de la transaction est-elle importante pour notre enquête ?
11;Quelle est la relation entre un humain et un Prince Démon, selon Rakkâl ? Existe-t-il des exemples historiques ou légendaires d'une telle union ?
11;Comment Rakkâl a-t-il pu obtenir ces informations sur les activités sexuelles entre archanges et princes démons ? Est-ce une simple rumeur, ou y a-t-il une vérité derrière ?
11;Y a-t-il déjà eu des cas de trahison de la chasteté parmi les archanges ou les princes démons par le passé ? Si oui, quelles ont été les conséquences ?
11;Rakkâl semble avoir une certaine connaissance des traditions et des pratiques de l'Enfer Comment a-t-il pu acquérir ces informations ? Y a-t-il un ficheur d'information secret parmi les démons qui fournit des indices aux joueurs ?
11;Existe-t-il un motif caché ou une conspiration derrière les actions de Rakkâl ? Pourquoi a-t-il choisi de révéler ces informations maintenant ?
11;Quelles sont les réactions habituelles de l'Enfer à ce genre d'allégations ? Les démons ont-ils tendance à ignorer ces ragot, ou y a-t-il une investigation officielle ?
11;Y a-t-il des indices physiques ou tangibles qui pourraient confirmer les affirmations de Rakkâl, comme par exemple la lance décrite ?
11;Comment les autres démons et archanges réagissent-ils à l'idée qu'un Archange puisse trahir sa mission et s'unir à un Prince Démon ? Y a-t-il une sorte d'ostracisme ou de honte associée à ce genre de comportement ?
11;Existe-t-il des traditions ou des légendes anciennes qui pourraient soutenir ou infirmer les affirmations de Rakkâl ? Les joueurs pourraient-ils découvrir des textes anciens contenant des indices ?
11;Y a-t-il un motif rituel ou symbolique derrière la vente de la clé par Valefor à Malphas ? La clé pourrait-elle être liée à un pouvoir ou une autorité spécifique ?
11;Comment les autres archanges réagissent-ils à l'idée que Jésus, leur leader, puisse avoir des relations sexuelles avec un Prince Démon ? Y a-t-il déjà eu des tensions ou des conflits internes à cause de cela ?
11;Rakkâl semble avoir une certaine influence parmi les démons Qui sont les autres démons qui pourraient soutenir ou confirmer ses affirmations ?
11;Existe-t-il un motif personnel ou émotionnel derrière les actions de Rakkâl ? Pourquoi est-il si désireux de révéler ces informations, au point d'être torturé ?
11;Y a-t-il un lien entre la mort de Dieu et les activités incroyables décrites par Rakkâl ? La mort de Dieu pourrait-elle avoir été un catalyseur ou une conséquence de ces événements ?
11;Comment les autres archanges et princes démons pourraient-ils réagir à la découverte que leur confiance en Jésus a été trahie ? Y a-t-il des conséquences potentielles pour ceux qui ont pu être impliqués dans cette conspiration supposée ?
11;Quel est le nom du Prince Démon qui aurait été vu en compagnie de l'Archange Jésus ?
11;A-t-on trouvé des indices dans les appartements d'autres personnages que Crocell ?
11;Comment décrit Rakkâl le déguisement que l'Archange aurait porté lors de ses conversations avec Malphas ?
11;Quelle est la nature des conversations scientifiques et techniques entre l'Archange Jésus et Malphas ?
11;Que dit Andréalphus de la création d'un Antéchrist en présence de tiers ?
11;Combien de jours se sont écoulés depuis que Rakkâl a entendu Andréalphus parler de l'Antéchrist ?
11;Quelle est la nature du ragot concernant la clef/clé vendue par Valefor à Malphas ?
11;A-t-on retrouvé des indices dans les appartements d'autres personnages que Crocell, à part Andréalphus et le Prince Démon mentionné précédemment ?
11;Combien de semaines se sont écoulées depuis qu'Rakkâl a vu l'Archange Jésus en Enfer ?
11;Est-ce que Rakkâl a été torturé pour obtenir des informations sur un personnage spécifique ?
11;Comment réagit Rakkâl lorsqu'il découvre la lance maculée de sang dans les appartements de Crocell ?
11;Y a-t-il d'autres indices impliquant des Prince Démons et des Archanges, outre ceux mentionnés par Rakkâl ?
11;Comment réagit le Prince Démon Malphas lorsque Rakkâl lui rapporte les informations sur la clé/clef ?
11;A-t-on découvert d'autres indices concernant l'Archange Jésus en Enfer, à part sa rencontre avec Malphas ?
11;Combien de personnes connaissaient les secrets de Rakkâl avant qu'il ne soit capturé et torturé ?
11;A-t-on retrouvé des indices concernant l'Archange Jésus dans les appartements d'autres personnages que Crocell ?
11;Comment réagit Andréalphus lorsque quelqu'un lui demande s'il a des relations sexuelles avec un Archange ?
11;Combien de semaines se sont écoulées depuis le dernier scoop mentionné par Rakkâl ?
11;Est-ce que Rakkâl a été torturé pour obtenir des informations sur la création d'un Antéchrist ?
11;Comment réagit le Prince Démon Valefor lorsque l'on lui demande s'il a vendu une clé/clef à Malphas ?
11;Le maître du jeu sait-il quelque chose sur un démon mineur nommé Rakkâl qui prétend avoir des informations croustillantes sur les Archanges et Princes Démons ?
11;Avez-vous entendu parler de rumeurs concernant des rencontres entre un Archange déguisé en Prince Démon et Malphas ?
11;Le maître du jeu peut-il nous en dire plus sur une lance antique trouvée dans les appartements de Crocell ?
11;Existe-t-il des informations sur Andréalphus s'intéressant à la création d'un Antéchrist ?
11;Avez-vous connaissance de ragots concernant une relation entre un Archange et un autre personnage important du jeu ?
11;Le maître du jeu sait-il quelque chose sur Valefor vendant une clé/clef à Malphas ?
11;Y a-t-il des indices suggesting que Jésus, l'Archange, se serait déguisé en Prince Démon pour discuter avec Malphas ?
11;Existe-t-il des preuves de la présence de Jésus en Enfer il y a plusieurs semaines ?
11;Le maître du jeu peut-il nous parler de rumeurs concernant des aventures sexuelles entre un Archange et un autre personnage important ?
11;Des indices permettent-ils de déterminer si Rakkâl dit vrai à propos de ses découvertes dans les appartements de Crocell ?
11;Existe-t-il des témoignages confirmant que Valefor a bel et bien vendu une clé/clef à Malphas ?
11;Le maître du jeu sait-il si Andréalphus cherche vraiment à créer un Antéchrist en ayant une relation avec un humain ?
11;Des indices suggèrent-ils que Jésus aurait eu des conversations scientifiques et techniques avec Malphas et une troisième personne inconnue ?
11;Y a-t-il des preuves de la véracité des ragots concernant l'Archange déguisé en Prince Démon ?
11;Le maître du jeu peut-il nous en dire plus sur les appartements de personnalités importantes de l'Enfer où Rakkâl aurait travaillé ?
11;Des indices permettent-ils de déterminer si Rakkâl a été torturé pour obtenir ces informations ?
11;Existe-t-il des témoignages confirmant que Rakkâl a bel et bien trouvé une lance maculée de sang chez Crocell ?
11;Le maître du jeu sait-il si Andréalphus s'est vanté d'avoir une aventure sexuelle avec un Archange ?
11;Des indices suggèrent-ils que la clé/clef vendue par Valefor à Malphas pourrait avoir une importance dans cette affaire ?
11;Existe-t-il des preuves permettant de déterminer si les informations fournies par Rakkâl sont fiables ou non ?
11;Comment Rakkâl sait-il que le Prince Démon Malphas a eu des conversations avec l'Archange Jésus ?
11;En quoi consiste la lance trouvée dans les appartements du Prince Démon Crocell ?
11;Quelle relation Rakkâl affirme-t-il avoir entendue entre un humain et un Prince Démon ?
11;Comment Rakkâl a-t-il appris de la vente d'une clé/clef du Prince Démon Valefor ?
11;Comment Rakkâl sait-il qu'un Prince Démon pourrait créer un Antéchrist ?
11;Quelle est la relation entre la chasteté des Archanges et les conséquences de la trahison ?
11;Quelle est la réaction de Rakkâl à la vanité du Prince Démon Andréalphus ?
11;Comment Rakkâl a-t-il appris que l'Archange Jésus se masquait de Prince Démon ?
11;Comment Rakkâl peut-il croire qu'un Prince Démon pourrait créer un Antéchrist ?
11;Quelle est la connexion entre la lance de Crocell et la clé/clef vendue par Valefor ?
11;Comment Rakkâl a-t-il pu obtenir des informations exclusives sur les Archanges et les Princes Démons ?
11;Quelle est la motivation de Rakkâl à partager ces informations avec les joueurs ?
11;Comment Rakkâl peut-il avoir appris des informations sensibles sur Dieu ?
11;Quelle est la répercussion potentielle de la trahison d'un Archange ?
11;Comment Rakkâl peut-il croire qu'un Prince Démon pourrait avoir une aventure sexuelle avec un Archange ?
11;Quelle est la connexion entre la lance de Crocell et la création d'un Antéchrist ?
11;Comment Rakkâl peut-il croire que Valefor a vendu une clé/clef au Prince Démon Malphas ?
11;Quelle est la réaction de Rakkâl à la vente de la clé/clef ?
11;Comment Rakkâl peut-il apprendre à torturer Dieu ?
11;Quelle est la connexion entre la chasteté des Archanges et la création d'un Antéchrist ?
11;Quel est le nom et l'apparence de la troisième personne que Rakkâl a vue avec le déguisé en Prince Démon Jésus ?
11;Où se trouve cette lance maculée de sang et qui l'a utilisée ?
11;Quelle sorte d'aventure sexuelle torride a affiché Andréalphus avec l'Archange qu'il se vante d'être en train de baiser ?
11;Qui est le destinataire de cette clé/clef que Valefor a vendue à Malphas et pourquoi est-ce importante ?
11;Rakkâl affirme avoir des informations «croustillantes» à vendre, mais pourquoi personne ne lui a cru jusqu'à maintenant ?
11;Que signifie exactement des scoops selon les normes de l'Enfer ?
11;Quelles sont les tâches exactes que Rakkâl accomplit dans ses fonctions de ménageur ? Cela pourrait-il lui donner accès à des informations sensibles ?
11;Rakkâl a été torturé pour obtenir ces informationsEst-il possible qu'il ait inventé des éléments pour se protéger ou manipuler les joueurs ?
11;Comment Rakkâl identifie-t-il Jésus malgré son déguisement ? A-t-il un motif particulier pour le reconnaître ?
11;Qu'est-ce que Rakkâl entend exactement dans ces conversations scientifiques et techniques entre Jésus, Malphas et la troisième personne inconnue ?
11;Pourquoi Jésus choisirait-il de se déguiser en Prince Démon pour rencontrer Malphas ?
11;Rakkâl a trouvé une lance dans l'appartement de CrocellY a-t-il des informations supplémentaires sur cette lance, comme sa provenance ou son apparence ?
11;Pouvez-vous décrire l'atmosphère générale de l'appartement de Crocell ? Est-ce qu'elle correspond à ses habitudes et à sa personnalité ?
11;Quelles sont les recherches exactes que Rakkâl a entendues concernant la création d'un Antéchrist ?
11;Dans quel contexte Rakkâl a-t-il entendu Andréalphus se vanter d'une aventure sexuelle avec un Archange ?
11;Comment les autres joueurs réagiraient-ils à ces affirmations d'Andréalphus ?
11;Quel type de clé/clef a été vendue par Valefor à Malphas ? Est-il possible qu'elle ait une signification particulière ?
11;Pourquoi Rakkâl penserait-il que cette transaction est peu vraisemblable ? Y a-t-il des raisons logiques pour ce sentiment ?
11;Pouvez-vous nous donner plus d'informations sur les châtiments encourus par les Archanges qui brisent leur serment de chasteté ?
11;Existe-t-il des précédents historiques où un Archange a été puni pour avoir rompu son engagement envers la chasteté ?
11;Y a-t-il des autres indices disponibles, en plus de ces ragots de Rakkâl ?
11;Quel est le but principal du jeu ? Devenir l'archange ou le prince-démon le plus influent ? Découvrir la vérité sur la mort de Dieu ?
11;Quels sont les conséquences pour un joueur s'il identifie incorrectement le coupable ?
11;Y a-t-il des alliances possibles entre les joueurs ?
11;Rakkâl mentionne avoir entendu des conversations scientifiques entre Jésus déguisé et MalphasDe quoi parlaient-ils précisément ?
11;Rakkâl décrit la lance trouvée chez Crocell comme étant "antique"Quel âge approximatif avait cette lance selon Rakkâl ? "
11;Pouvez-vous décrire l'apparence de la lance que Rakkâl a découverte ? Y avait-il des symboles ou des inscriptions dessus ?
11;Rakkâl mentionne une troisième personne présente lors des conversations entre Jésus déguisé et MalphasConnaissez-vous cette personne ou avez-vous des indices sur son identité ?
11;À quel moment précis Rakkâl a-t-il aperçu Jésus déguisé en Prince Démon ?
11;Quelle était la réaction de Crocell lorsqu'on lui a parlé de la découverte de la lance dans son appartement ?
11;Andréalphus se vante d'une aventure sexuelle avec un ArchangeEst-ce qu'il a révélé l'identité de cet Archange à Rakkâl ou à quelqu'un d'autre?
11;Que faisait Andréalphus lorsqu'il s'informait sur la création d'un Antéchrist ?
11;Quel était le contexte de la vente de la clé/clef par Valefor à Malphas selon Rakkâl ?
11;Y a-t-il eu d'autres échanges importants entre Valefor et Malphas avant ou après cette vente ?
11;Quel était l'état de santé de Dieu avant sa mort ? Y avait-il des signes avant-coureurs de sa disparition?
11;La lance trouvée chez Crocell est-elle liée à la mort de Dieu ?
11;Existe-t-il une relation entre les recherches d'Andréalphus sur l'Antéchrist et la mort de Dieu ?
11;Rakkâl a-t-il mentionné d'autres détails sur le comportement ou les activités des Archanges ou des Princes Démon avant la mort de Dieu ?
11;Y a-t-il eu d'autres événements étranges ou suspects en Enfer avant la mort de Dieu ?
11;Selon vos connaissances, Rakkâl est-il connu pour être fiable ou plutôt pour inventer des histoires ?
11;Quelles sont les motivations de Rakkâl pour divulguer ces informations ?
11;Connaissez-vous une raison particulière pour laquelle Jésus pourrait se déguiser en Prince Démon?
11;Crocell a-t-il un motif particulier pour posséder une lance maculée de sang ?
11;Quelles sont les motivations d'Andréalphus à vouloir créer un Antéchrist ?
11;Avez-vous des indices sur les circonstances ou l'heure exacte où Rakkâl a mentionné avoir vu Jésus (le fils de Dieu) en Enfer ?
11;Quelles étaient les conversations scientifiques et techniques que Jésus (le fils de Dieu), déguisé en Prince Démon, aurait eu avec Malphas ? Y avait-il des indices sur le contenu ou le contexte de ces discussions ?
11;Pouvez-vous préciser les circonstances dans lesquelles Rakkâl a trouvé la lance antique maculée de sang chez Crocell ? Était-ce un objet habituel dans l'appartement de Crocell ou semblait-il destiné à rester caché ?
11;Avez-vous des informations sur les recherches d'Andréalphus concernant la création d'un Antéchrist ? Y avait-il des documents, des livres ou des enregistrements qu'il utilisait pour ces recherches ?
11;Concernant le ragot de Rakkâl sur la vente de la clé à Malphas, avez-vous des détails supplémentaires qui pourraient confirmer ou infirmer cette affirmation ? Par exemple, quelles étaient les circonstances de ce commerce ?
11;Rakkâl a-t-il mentionné d'autres personnes ayant été témoins ou impliquées dans ses conversations avec Jésus (le fils de Dieu) en déguise ?
11;Avez-vous recherché les motifs possibles pourquoi Rakkâl aurait voulu se dénoncer en divulgeant ces «scoops» ? Y avait-il quelque chose qui le poussait à prendre de telles libertés ?
11;Comment Rakkâl a-t-il été capturé par les forces de l'Enfer ? Était-ce un piège préparé ou une situation se présentant spontanément ?
11;Y avait-il des témoignages d'autres démons ou personnelles importantes qui confirmaient ou infirmaient les récits de Rakkâl concernant ses ""scoops"" ?"
11;Avez-vous exploré la possibilité que Jésus (le fils de Dieu) se déguisât en Prince Démon pour des raisons spirituelles ou théâtrales, et non pas pour une activité malveillante ?
11;Quels types d'appareils ou d'objets de haute technologie ou de science étaient présents dans l'appartement de Malphas, si ce n'est pas trop détaillé ?
11;Avez-vous des informations sur les interactions entre Jésus (le fils de Dieu) et le troisième individu qu'Rakkâl ne connaît pas ? Était-ce quelqu'un que Rakkâl aurait pu voir ou entendre en conversation avec Jésus ?
11;Comment Andréalphus réagissait-il lorsqu'on lui demandait des informations sur la création d'un Antéchrist ? Était-il craintif, excité ou indifférent ?
